2020-07-15 18:12:44,855 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2020-07-15 18:12:45,450 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2020-07-15 18:12:45,468 INFO  Logger.cs: 73 - Commit version 1.5.1-0-g916b5db
2020-07-15 18:12:45,471 INFO  Logger.cs: 74 - Build version 1.5.7152.31018
2020-07-15 18:12:45,781 INFO  SwAddin.cs: 250 - Adding Assembly export to file menu
2020-07-15 18:12:45,785 INFO  SwAddin.cs: 253 - Adding Part export to file menu
2020-07-15 18:12:48,037 INFO  SwAddin.cs: 218 - Connecting plugin to SolidWorks
2020-07-15 20:05:03,786 INFO  SwAddin.cs: 271 - Assembly export called for file mobile_robot
2020-07-15 20:05:09,264 INFO  SwAddin.cs: 290 - Saving assembly
2020-07-15 20:05:09,889 INFO  SwAddin.cs: 293 - Opening property manager
2020-07-15 20:05:10,203 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from mobile_robot
2020-07-15 20:05:10,398 INFO  ExportHelperExtension.cs: 1142 - Found 36 in mobile_robot
2020-07-15 20:05:10,404 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in mobile_robot
2020-07-15 20:05:10,407 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-15 20:05:10,426 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-07-15 20:05:10,439 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from sensor-2
2020-07-15 20:05:10,444 INFO  ExportHelperExtension.cs: 1142 - Found 24 in sensor-2
2020-07-15 20:05:10,449 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in sensor-2
2020-07-15 20:05:10,452 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheels-4
2020-07-15 20:05:10,456 INFO  ExportHelperExtension.cs: 1142 - Found 26 in wheels-4
2020-07-15 20:05:10,461 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheels-4
2020-07-15 20:05:10,463 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from chasis-1
2020-07-15 20:05:10,465 INFO  ExportHelperExtension.cs: 1142 - Found 29 in chasis-1
2020-07-15 20:05:10,469 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in chasis-1
2020-07-15 20:05:10,470 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheels-2
2020-07-15 20:05:10,472 INFO  ExportHelperExtension.cs: 1142 - Found 26 in wheels-2
2020-07-15 20:05:10,476 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheels-2
2020-07-15 20:05:10,478 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheels-3
2020-07-15 20:05:10,480 INFO  ExportHelperExtension.cs: 1142 - Found 26 in wheels-3
2020-07-15 20:05:10,482 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheels-3
2020-07-15 20:05:10,484 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheels-1
2020-07-15 20:05:10,486 INFO  ExportHelperExtension.cs: 1142 - Found 26 in wheels-1
2020-07-15 20:05:10,489 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheels-1
2020-07-15 20:05:10,491 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from mobile_robot
2020-07-15 20:05:10,493 INFO  ExportHelperExtension.cs: 1142 - Found 36 in mobile_robot
2020-07-15 20:05:10,496 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in mobile_robot
2020-07-15 20:05:10,497 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-15 20:05:10,499 INFO  ExportHelperExtension.cs: 1167 - 6 components to check
2020-07-15 20:05:10,501 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from sensor-2
2020-07-15 20:05:10,502 INFO  ExportHelperExtension.cs: 1142 - Found 24 in sensor-2
2020-07-15 20:05:10,505 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in sensor-2
2020-07-15 20:05:10,507 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheels-4
2020-07-15 20:05:10,509 INFO  ExportHelperExtension.cs: 1142 - Found 26 in wheels-4
2020-07-15 20:05:10,511 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheels-4
2020-07-15 20:05:10,513 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from chasis-1
2020-07-15 20:05:10,515 INFO  ExportHelperExtension.cs: 1142 - Found 29 in chasis-1
2020-07-15 20:05:10,518 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in chasis-1
2020-07-15 20:05:10,519 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheels-2
2020-07-15 20:05:10,521 INFO  ExportHelperExtension.cs: 1142 - Found 26 in wheels-2
2020-07-15 20:05:10,523 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheels-2
2020-07-15 20:05:10,525 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheels-3
2020-07-15 20:05:10,526 INFO  ExportHelperExtension.cs: 1142 - Found 26 in wheels-3
2020-07-15 20:05:10,528 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheels-3
2020-07-15 20:05:10,530 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheels-1
2020-07-15 20:05:10,532 INFO  ExportHelperExtension.cs: 1142 - Found 26 in wheels-1
